Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	Microwave: Factory Soundset, Soundset 1, Soundset 2, Soundset 3, Soundset 4, Soundset 5			
(Click the cell, and click the	Wavepool 1 Soundsets: Analog Sounds 1, Bass Sounds & Analog 2, Percussive & Guitar Sounds, Digital Attack Sounds, Keyboards & Pad Sounds, Scan, Modulation- & Brass Sounds, Effects & Bell Sounds			
hyperlink that comes up.)	Wave			
	Microwave II: Factory Soundset 1997, Factory Soundset 1998, Factory Soundset 2000			
	Q: Factory Soundset 1998, Factory Soundset 1999, Factory Soundset 2000, Factory Soundset 2001			
	microQ: Factory Soundset 2000, Factory Soundset 2001			
	Blofeld: Factory Soundset 2008, Factory Soundset 2012			
	Quantum: Original, MK2			
	Kyra			
	Iridium: Original, MK2			
	M			
	Protein			
				
				
to-do: confirm mw2 outlier patch names, add Waldorf Wave (1993), add Waldorf M, add Protein, add iridium mk2				
Microwave		(Released: 1989)		
Factory Soundset				
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A01    WAVE RIDE  "	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A02 WarmPad saw-sqr 	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A03 Dreampiano      	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A04 Atmosphere 2   	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A05 Clinics         	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A06 Kangh     1     	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A07 Waterdome       	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A08 Moog  Bass 02   	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A09 White Shadow    	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A10 Mode 1          	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A11 Scanalogical   	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A12 Let it grow     	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A13 Pencil Bass  FB	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A14 Phased Area     	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A15 One Hit Kit     	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A16 Vollenweider   	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A17 Journey to Wave	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A18 Base-scan      	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A19 Prophet V       	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A20 Wine Glasses  DG	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A21 JX-Strings  	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A22 Hornaments      	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A23 HUMPHRY BASS    	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A24 Vegg            	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A25 Soft Square Seq	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A26 Wavetrack 1    	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A27 Zemindar      FB	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A28 Spaceodyssey   	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A29 Leones'wet Dream	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A30  SQUARE-BASS    	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A31 Lyle Wood       	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank A	A32 Digjalet        	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B01  Zen-BASS 1    	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B02 Kraftwerk      	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B03 Flood-Harp      	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B04 Some Bells      	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B05 Space Table Vel 	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B06   Polimoog      	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B07 Steel Wave    FB	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B08 Fat Syn Lead 1  	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B09 VoxHumanum 1   	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B10 Anne from Org   	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B11 Shine on you ...	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B12 ANA FILTER BASS	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B13 Violin > Strings	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B14 Powering        	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B15 Marimba        	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B16 DX Punch      DG	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B17 Analog Brass   	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B18 Choral Bells	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B19 Lead minimoog   	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B20 Arcade VEL    DG	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B21 CelmarCrystal 04	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B22 Growl Bass      	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B23 PLUC SEQ  1    	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B24 Save the Whales 	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B25  Noisy Vibes   	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B26 DYRTY           	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B27 Sagaland       N	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B28  RAW-SAW Solo! 	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B29 DEBBIS BASS 10 	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B30     Chimes      	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B31 Dom de Cologne 	
Waldorf	Microwave (Factory Soundset)	Sound Prog -> Bank B	B32 Moog Emerson"70"	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A01 Scantroduction  	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A02 Analog StringPad	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A03 Pillow Talk     	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A04 Brasslefield    	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A05 Scanvoices      	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A06 Basswitched     	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A07 Double Feature  	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A08 GroovykindofWave	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A09 Wave & Thunder  	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A10 4 Oscillators   	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A11 Tuning Tabled   	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A12 Baccio          	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A13 HMT Horns       	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A14 String Scale    	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A15 Teo Toriate     	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A16 Final Chord     	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A17 WhiteAthmosphere	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A18 Minotaurus      	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A19 Moonstruck      	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A20 Glissandolo     	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A21 O.O. Phase Bass 	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A22 Starscrapers    	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A23 Velo Bali       	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A24 Maysing Grace   	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A25 AnalogSoloSwitch	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A26 Sort of Clavinet	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A27 Harpswitch      	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A28 Digital Dub     	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A29 Bassacre        	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A30 Like a Layer    	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A31 Stereo Sequencer	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank A	A32 After the Storm 	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B01 Split & Organ   	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B02 Velo Scans      	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B03 Kanghoroo       	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B04 Attack Pad      	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B05 The Inverter    	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B06 Close Arpeggios 	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B07 Bellaisadona    	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B08 House Music     	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B09 Scaneration     	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B10 Quartertone TT2 	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B11 WaveToTheRhythm 	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B12 Mochord         	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B13 Poly Zone Pad   	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B14 Tune Velo Switch	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B15 Theatre Organ   	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B16 Drunken Drummer 	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B17 HMT Harp        	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B18 Clouds on Mars  	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B19 Zenadu          	
Waldorf	Microwave (Factory Soundset)	Multi Prog -> Bank B	B20 Weirtuned       	
