Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	=Modules=	=ROMs=	=Command Stations=	=Keyboards=
(Click the cell, and click the	Audity 2000	Audity Xtreme	-	-
hyperlink that comes up.)	Proteus 2000/1000	Composer / Proteus Pop Collection	Proteus 2500	PK-6 Proteus Keys
	Virtuoso 2000/Proteus Orchestra	Orchestral Sessions Vol. 1/2 / ORCH2 Bank 1	-	-
	Xtreme Lead-1 / XL-1 Turbo	X-Lead: 1.0, 1.4	XL-7	XK-6 Xtreme Keys
	Mo'Phatt/Turbo Phatt	Pure Phatt	MP-7	MK-6 Mo'Phatt Keys
	B-3	Definitive B3	-	-
	Planet Earth	World Expedition	-	-
	Orbit-3	Techno Synth Construction Yard/Beat Garden	-	-
	Vintage Pro	Vintage Collection	-	Vintage Keys
	-	Protean Drums	PX-7	-
	-	Peter Siedlaczek Advanced Orchestra	-	-
	-	Ensoniq Project	-	-
	-	Sounds of the ZR	-	Ensoniq Halo
	-	Holy Grail Piano	-	-
	-	Protozoa	-	-
				
				
Audity 2000		(Released: 1998)		
E-MU Systems	Audity 2000	AUDTY Bank 2	000 cmp:Nordica Comp	
E-MU Systems	Audity 2000	AUDTY Bank 2	001 cmp:Squishey	
E-MU Systems	Audity 2000	AUDTY Bank 2	002 cmp:BigDandyBoy	
E-MU Systems	Audity 2000	AUDTY Bank 2	003 cmp:Riverdancing	
E-MU Systems	Audity 2000	AUDTY Bank 2	004 cmp:Sympani	
E-MU Systems	Audity 2000	AUDTY Bank 2	005 cmp:AudKlav	
E-MU Systems	Audity 2000	AUDTY Bank 2	006 cmp:Syn Chaos	
E-MU Systems	Audity 2000	AUDTY Bank 2	007 cmp:Synclava	
E-MU Systems	Audity 2000	AUDTY Bank 2	008 cmp:Wind Up Toi	
E-MU Systems	Audity 2000	AUDTY Bank 2	009 cmp:Malleable EP	
E-MU Systems	Audity 2000	AUDTY Bank 2	010 cmp:Turbine	
E-MU Systems	Audity 2000	AUDTY Bank 2	011 cmp:ShimmerStrng	
E-MU Systems	Audity 2000	AUDTY Bank 2	012 cmp:R&B Syncomp	
E-MU Systems	Audity 2000	AUDTY Bank 2	013 cmp:Gate Girl	
E-MU Systems	Audity 2000	AUDTY Bank 2	014 cmp:Prephad	
E-MU Systems	Audity 2000	AUDTY Bank 2	015 cmp:Sync4Seqence	
E-MU Systems	Audity 2000	AUDTY Bank 2	016 cmp:Wind Up	
E-MU Systems	Audity 2000	AUDTY Bank 2	017 cmp:Analogue Pno	
E-MU Systems	Audity 2000	AUDTY Bank 2	018 cmp:Synek Komper	
E-MU Systems	Audity 2000	AUDTY Bank 2	019 cmp:Octivate	
E-MU Systems	Audity 2000	AUDTY Bank 2	020 cmp:Raverotic	
E-MU Systems	Audity 2000	AUDTY Bank 2	021 cmp:Syn O-da Sob	
E-MU Systems	Audity 2000	AUDTY Bank 2	022 cmp:Syn O-da Son	
E-MU Systems	Audity 2000	AUDTY Bank 2	023 cmp:Shao Lin	
E-MU Systems	Audity 2000	AUDTY Bank 2	024 cmp:DarkShadows	
E-MU Systems	Audity 2000	AUDTY Bank 2	025 cmp:Max's Pad	
E-MU Systems	Audity 2000	AUDTY Bank 2	026 cmp:Mellow Vibe	
E-MU Systems	Audity 2000	AUDTY Bank 2	027 cmp:Kyoto Bullet	
E-MU Systems	Audity 2000	AUDTY Bank 2	028 cmp:Smooth Saw	
E-MU Systems	Audity 2000	AUDTY Bank 2	029 cmp:Blend-O-Comp	
E-MU Systems	Audity 2000	AUDTY Bank 2	030 cmp:Pop Piano	
E-MU Systems	Audity 2000	AUDTY Bank 2	031 cmp:Thickets	
E-MU Systems	Audity 2000	AUDTY Bank 2	032 cmp:Jethro	
E-MU Systems	Audity 2000	AUDTY Bank 2	033 org:70's Jazzup	
E-MU Systems	Audity 2000	AUDTY Bank 2	034 org:Saint Audity	
E-MU Systems	Audity 2000	AUDTY Bank 2	035 edg:SCRAPE	
E-MU Systems	Audity 2000	AUDTY Bank 2	036 edg:REZANATOR	
E-MU Systems	Audity 2000	AUDTY Bank 2	037 edg:Odd Quasar	
E-MU Systems	Audity 2000	AUDTY Bank 2	038 edg:REZAWRECKT	
E-MU Systems	Audity 2000	AUDTY Bank 2	039 edg:UNDERTAKER	
E-MU Systems	Audity 2000	AUDTY Bank 2	040 edg:WdcuttrsBall	
E-MU Systems	Audity 2000	AUDTY Bank 2	041 edg:BoXT	
E-MU Systems	Audity 2000	AUDTY Bank 2	042 edg:SakuraTime	
E-MU Systems	Audity 2000	AUDTY Bank 2	043 edg:BarbWire	
E-MU Systems	Audity 2000	AUDTY Bank 2	044 edg:COFFINRIDE	
E-MU Systems	Audity 2000	AUDTY Bank 2	045 edg:Turbonic	
E-MU Systems	Audity 2000	AUDTY Bank 2	046 edg:DirtyHertz	
E-MU Systems	Audity 2000	AUDTY Bank 2	047 edg:PUNISHER	
E-MU Systems	Audity 2000	AUDTY Bank 2	048 edg:Heavy Mental	
E-MU Systems	Audity 2000	AUDTY Bank 2	049 edg:DISTRUCTOR	
E-MU Systems	Audity 2000	AUDTY Bank 2	050 edg:ACiDOPHiLUS	
E-MU Systems	Audity 2000	AUDTY Bank 2	051 edg:Duckfuzz	
E-MU Systems	Audity 2000	AUDTY Bank 2	052 edg:Growly Glide	
E-MU Systems	Audity 2000	AUDTY Bank 2	053 edg:Pele	
E-MU Systems	Audity 2000	AUDTY Bank 2	054 edg:Small Town	
E-MU Systems	Audity 2000	AUDTY Bank 2	055 wal:ABYSS	
E-MU Systems	Audity 2000	AUDTY Bank 2	056 edg:SCRAPMETAL	
E-MU Systems	Audity 2000	AUDTY Bank 2	057 edg:Zorkon	
E-MU Systems	Audity 2000	AUDTY Bank 2	058 edg:BASSFLANG	
E-MU Systems	Audity 2000	AUDTY Bank 2	059 edg:Zoned	
E-MU Systems	Audity 2000	AUDTY Bank 2	060 edg:Battery	
E-MU Systems	Audity 2000	AUDTY Bank 2	061 edg:Skreecher	
E-MU Systems	Audity 2000	AUDTY Bank 2	062 edg:Monster	
E-MU Systems	Audity 2000	AUDTY Bank 2	063 edg:GhostStories	
E-MU Systems	Audity 2000	AUDTY Bank 2	064 edg:Inductor	
E-MU Systems	Audity 2000	AUDTY Bank 2	065 edg:BuZZ KiLL	
E-MU Systems	Audity 2000	AUDTY Bank 2	066 edg:MaMMoTH	
E-MU Systems	Audity 2000	AUDTY Bank 2	067 edg:Breath Stack	
E-MU Systems	Audity 2000	AUDTY Bank 2	068 edg:OverTheEdge	
E-MU Systems	Audity 2000	AUDTY Bank 2	069 edg:Low Edge	
E-MU Systems	Audity 2000	AUDTY Bank 2	070 edg:Love 1	
E-MU Systems	Audity 2000	AUDTY Bank 2	071 edg:Love 2	
E-MU Systems	Audity 2000	AUDTY Bank 2	072 edg:Bare Edge	
E-MU Systems	Audity 2000	AUDTY Bank 2	073 edg:Granules	
E-MU Systems	Audity 2000	AUDTY Bank 2	074 edg:Uncle Fester	
E-MU Systems	Audity 2000	AUDTY Bank 2	075 edg:Bouncerette	
E-MU Systems	Audity 2000	AUDTY Bank 2	076 edg:THE MACHEEN	
E-MU Systems	Audity 2000	AUDTY Bank 2	077 edg:HlywdINative	
E-MU Systems	Audity 2000	AUDTY Bank 2	078 edg:Tibet	
E-MU Systems	Audity 2000	AUDTY Bank 2	079 edg:UnderClaSS	
E-MU Systems	Audity 2000	AUDTY Bank 2	080 edg:Honker	
E-MU Systems	Audity 2000	AUDTY Bank 2	081 edg:Mr.Edge	
E-MU Systems	Audity 2000	AUDTY Bank 2	082 edg:19inch Nails	
E-MU Systems	Audity 2000	AUDTY Bank 2	083 edg:Strangled	
E-MU Systems	Audity 2000	AUDTY Bank 2	084 edg:Grindin Me!	
E-MU Systems	Audity 2000	AUDTY Bank 2	085 edg:Ringer Lead	
E-MU Systems	Audity 2000	AUDTY Bank 2	086 edg:ClocK WorK	
E-MU Systems	Audity 2000	AUDTY Bank 2	087 edg:Futura	
E-MU Systems	Audity 2000	AUDTY Bank 2	088 bas:4Mula	
E-MU Systems	Audity 2000	AUDTY Bank 2	089 bas:Submarine	
E-MU Systems	Audity 2000	AUDTY Bank 2	090 bas:Deliver	
E-MU Systems	Audity 2000	AUDTY Bank 2	091 bas:Germany	
E-MU Systems	Audity 2000	AUDTY Bank 2	092 bas:UKshoota	
E-MU Systems	Audity 2000	AUDTY Bank 2	093 bas:Steeper Bass	
E-MU Systems	Audity 2000	AUDTY Bank 2	094 bas:PUNKCHURE	
E-MU Systems	Audity 2000	AUDTY Bank 2	095 bas:Moby3SoloDbl	
E-MU Systems	Audity 2000	AUDTY Bank 2	096 bas:OminousBass	
E-MU Systems	Audity 2000	AUDTY Bank 2	097 bas:Bassasid	
E-MU Systems	Audity 2000	AUDTY Bank 2	098 bas:FuzzGrinder	
E-MU Systems	Audity 2000	AUDTY Bank 2	099 bas:HybridPhased	
E-MU Systems	Audity 2000	AUDTY Bank 2	100 bas:Distorto	
E-MU Systems	Audity 2000	AUDTY Bank 2	101 bas:Mo'	
E-MU Systems	Audity 2000	AUDTY Bank 2	102 bas:Junglist Bs	
E-MU Systems	Audity 2000	AUDTY Bank 2	103 bas:PoKe	
E-MU Systems	Audity 2000	AUDTY Bank 2	104 bas:Bullit	
E-MU Systems	Audity 2000	AUDTY Bank 2	105 bas:PLEX	
E-MU Systems	Audity 2000	AUDTY Bank 2	106 bas:DistTBSquare	
E-MU Systems	Audity 2000	AUDTY Bank 2	107 bas:BuzzerFlange	
E-MU Systems	Audity 2000	AUDTY Bank 2	108 bas:SlideOnDown	
E-MU Systems	Audity 2000	AUDTY Bank 2	109 bas:Lo Subb	
E-MU Systems	Audity 2000	AUDTY Bank 2	110 bas:Taurus Tuba	
E-MU Systems	Audity 2000	AUDTY Bank 2	111 bas:Slam Master	
E-MU Systems	Audity 2000	AUDTY Bank 2	112 bas:MICRO DR0P	
E-MU Systems	Audity 2000	AUDTY Bank 2	113 bas:Klang	
E-MU Systems	Audity 2000	AUDTY Bank 2	114 bas:FM Bass	
E-MU Systems	Audity 2000	AUDTY Bank 2	115 bas:Interference	
E-MU Systems	Audity 2000	AUDTY Bank 2	116 bas:Dull Dance	
E-MU Systems	Audity 2000	AUDTY Bank 2	117 bas:Bounce	
E-MU Systems	Audity 2000	AUDTY Bank 2	118 bas:KEVLAR	
E-MU Systems	Audity 2000	AUDTY Bank 2	119 bas:Grinder	
E-MU Systems	Audity 2000	AUDTY Bank 2	120 bas:Reepeter	
E-MU Systems	Audity 2000	AUDTY Bank 2	121 bas:Mongo Bass 1	
E-MU Systems	Audity 2000	AUDTY Bank 2	122 bas:Mongo Bass 2	
E-MU Systems	Audity 2000	AUDTY Bank 2	123 bas:Mongo Bass 3	
E-MU Systems	Audity 2000	AUDTY Bank 2	124 bas:Hollowave	
E-MU Systems	Audity 2000	AUDTY Bank 2	125 bas:FuzzBizz	
E-MU Systems	Audity 2000	AUDTY Bank 2	126 bas:Acidic	
E-MU Systems	Audity 2000	AUDTY Bank 2	127 bas:BAD ACID	
E-MU Systems	Audity 2000	AUDTY Bank 3	000 bas:Prodigal	
E-MU Systems	Audity 2000	AUDTY Bank 3	001 bas:TrafficJam	
E-MU Systems	Audity 2000	AUDTY Bank 3	002 bas:Square Velo	
E-MU Systems	Audity 2000	AUDTY Bank 3	003 bas:JUMPUP	
E-MU Systems	Audity 2000	AUDTY Bank 3	004 bas:CReePeR	
E-MU Systems	Audity 2000	AUDTY Bank 3	005 bas:Tugboat	
