Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	Voice Spectral	Real Mega Rhythm		
(Click the cell, and click the	Classical Choir: CDDA, AKAI, Ensoniq	Voice Spectral II: CDDA, AKAI		
hyperlink that comes up.)	Gigapack 1	Advanced Mega Effects		
	Brass Super Section: CDDA, AKAI	Real Mega Different		
	Hallelujah: CDDA, AKAI	XX-Large 800 Production Effects		
	Gigapack 2	Extended Classical Choir		
	Orchestral Colours: CDDA, AKAI	Real Megadrums 2		
	The Best of Gigapack 1 & 2	Dance Mega Drums 2		
	XX-Large The Killer: CDDA, AKAI	Real Giga Drums		
	Analogue Dreams: CDDA, AKAI, Roland, SampleCell	Ethno World 2		
	Ultra Gigapack	Advanced Orchestra Extended Edition		
	Dance Mega Drums	Ethno World 3		
	Real Megadrums	Complete Classical Collection		
	Sound Cube: CDDA, AKAI, AIFF/WAV	Drums Overkill		
	Advanced Orchestra: AKAI, E-MU, Giga 	Complete Orchestral Collection		
	Advanced Orchestra Upgrade '97: AKAI, E-MU			
				
				
to-do: add ethno world 1, add timestamps to some cdda versions, find and add more versions				
Voice Spectral		(Released: November 1992)		
Best Service	Voice Spectral	Track 2 - Shouts Part 1 -> TS 0:00 / Sample 1	(m) "Listen to the dance music"	
Best Service	Voice Spectral	Track 2 - Shouts Part 1 -> TS 0:04 / Sample 2	(fs) "Yo!"	
Best Service	Voice Spectral	Track 2 - Shouts Part 1 -> TS 0:05 / Sample 3	(fs) "Don't stop"	
Best Service	Voice Spectral	Track 2 - Shouts Part 1 -> TS 0:07 / Sample 4	(fs) Scream	
Best Service	Voice Spectral	Track 2 - Shouts Part 1 -> TS 0:11 / Sample 5	(m) "Haou!"	
Best Service	Voice Spectral	Track 2 - Shouts Part 1 -> TS 0:13 / Sample 6	(fs) "Need some guitar!"	
Best Service	Voice Spectral	Track 2 - Shouts Part 1 -> TS 0:15 / Sample 7	(fs) "Hit it!"	
Best Service	Voice Spectral	Track 2 - Shouts Part 1 -> TS 0:17 / Sample 8	(m) "Move on"	
Best Service	Voice Spectral	Track 2 - Shouts Part 1 -> TS 0:19 / Sample 9	(m) "Au!"	
Best Service	Voice Spectral	Track 2 - Shouts Part 1 -> TS 0:21 / Sample 10	(m) "da-da-da!"	
Best Service	Voice Spectral	Track 2 - Shouts Part 1 -> TS 0:22 / Sample 11	(f) "One, two, three, four"	
Best Service	Voice Spectral	Track 2 - Shouts Part 1 -> TS 0:24 / Sample 12	(f) "Hmm-baaby-hey"	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:00 / Sample 1	(f) "It's hot"	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:02 / Sample 2	(f) "It's hot!"	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:03 / Sample 3	(f) "Check it out!"	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:05 / Sample 4	(f) "huh!"	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:07 / Sample 5	(f) "oaha"	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:08 / Sample 6	(f) "Let's rock it!"	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:10 / Sample 7	(f) "Alright now!"	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:13 / Sample 8	(f) "Baby, You got it..."	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:16 / Sample 9	(f) "You got it.."	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:18 / Sample 10	(f) "Say yeah!"	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:20 / Sample 11	(f) "Say Yeah!"	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:22 / Sample 12	(f) "O.K."	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:24 / Sample 13	(f) "Say hu-lala!"	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:26 / Sample 14	(f) "Say hu -lala!"	
Best Service	Voice Spectral	Track 3 - Shouts Part 1 -> TS 0:29 / Sample 15	(f) "Say ho-ho-ho!"	
Best Service	Voice Spectral	Track 4 - Shouts Part 1 -> TS 0:00 / Sample 1	(f) "Do You love me too?"	
Best Service	Voice Spectral	Track 4 - Shouts Part 1 -> TS 0:02 / Sample 2	(f) "I Love You	
Best Service	Voice Spectral	Track 4 - Shouts Part 1 -> TS 0:04 / Sample 3	(m) "Stop!"	
Best Service	Voice Spectral	Track 4 - Shouts Part 1 -> TS 0:06 / Sample 4	(m) "Beat Robotnik!"	
Best Service	Voice Spectral	Track 4 - Shouts Part 1 -> TS 0:08 / Sample 5	(f) "Yeaeeaaa!"	
Best Service	Voice Spectral	Track 4 - Shouts Part 1 -> TS 0:10 / Sample 6	(f) "freaky!"	
Best Service	Voice Spectral	Track 4 - Shouts Part 1 -> TS 0:13 / Sample 7	(m) "shake"	
Best Service	Voice Spectral	Track 4 - Shouts Part 1 -> TS 0:15 / Sample 8	(f) classic voice	
Best Service	Voice Spectral	Track 4 - Shouts Part 1 -> TS 0:20 / Sample 9	(m) under pressure	
Best Service	Voice Spectral	Track 4 - Shouts Part 1 -> TS 0:23 / Sample 10	(m) shout	
Best Service	Voice Spectral	Track 5 - Shouts Part 1 -> TS 0:00 / Sample 1	(f) "Ja und jetzt bring ma ....."	
Best Service	Voice Spectral	Track 5 - Shouts Part 1 -> TS 0:10 / Sample 2	(f) "Einsame Spitze!"	
Best Service	Voice Spectral	Track 5 - Shouts Part 1 -> TS 0:13 / Sample 3	(f) laughing	
Best Service	Voice Spectral	Track 5 - Shouts Part 1 -> TS 0:16 / Sample 4	(m) "g-g-g"	
Best Service	Voice Spectral	Track 5 - Shouts Part 1 -> TS 0:18 / Sample 5	(fs) "Feel it"	
Best Service	Voice Spectral	Track 5 - Shouts Part 1 -> TS 0:20 / Sample 6	(m) "Jam"	
Best Service	Voice Spectral	Track 5 - Shouts Part 1 -> TS 0:22 / Sample 7	(m) "Tekno"	
Best Service	Voice Spectral	Track 5 - Shouts Part 1 -> TS 0:23 / Sample 8	(f) "Jam"	
Best Service	Voice Spectral	Track 5 - Shouts Part 1 -> TS 0:25 / Sample 9	(f) "No-No"	
Best Service	Voice Spectral	Track 5 - Shouts Part 1 -> TS 0:27 / Sample 10	(f) "Do it......"	
Best Service	Voice Spectral	Track 5 - Shouts Part 1 -> TS 0:30 / Sample 11	(f) "Yeaeayeah"	
Best Service	Voice Spectral	Track 5 - Shouts Part 1 -> TS 0:32 / Sample 12	(fs) "Come on!"	
Best Service	Voice Spectral	Track 5 - Shouts Part 1 -> TS 0:34 / Sample 13	(fs) "Come on!" in sync	
Best Service	Voice Spectral	Track 6 - Shouts Part 1 -> TS 0:00 / Sample 1	(f) "Come on" V.1	
Best Service	Voice Spectral	Track 6 - Shouts Part 1 -> TS 0:02 / Sample 2	(f) "Come on" V.2	
Best Service	Voice Spectral	Track 6 - Shouts Part 1 -> TS 0:04 / Sample 3	(f) "Äh?"	
Best Service	Voice Spectral	Track 6 - Shouts Part 1 -> TS 0:06 / Sample 4	(fs) ugly "Ahh"	
Best Service	Voice Spectral	Track 6 - Shouts Part 1 -> TS 0:08 / Sample 5	(f) "Fuck it"	
Best Service	Voice Spectral	Track 6 - Shouts Part 1 -> TS 0:10 / Sample 6	(fs) "Bad girls"	
Best Service	Voice Spectral	Track 6 - Shouts Part 1 -> TS 0:12 / Sample 7	(f) "Lover"	
Best Service	Voice Spectral	Track 6 - Shouts Part 1 -> TS 0:13 / Sample 8	(m) scream	
Best Service	Voice Spectral	Track 6 - Shouts Part 1 -> TS 0:19 / Sample 9	(m) "nananananana-now"	
Best Service	Voice Spectral	Track 6 - Shouts Part 1 -> TS 0:22 / Sample 10	(m) "Hey Baby"	
Best Service	Voice Spectral	Track 6 - Shouts Part 1 -> TS 0:25 / Sample 11	(m) "Pump"	
Best Service	Voice Spectral	Track 6 - Shouts Part 1 -> TS 0:27 / Sample 12	(f) "Aaaahaa"	
Best Service	Voice Spectral	Track 7 - Shouts Part 1 -> TS 0:00 / Sample 1	(m) "Aaanaaanaaa"	
Best Service	Voice Spectral	Track 7 - Shouts Part 1 -> TS 0:05 / Sample 2	(m) "aaaoaoaah"	
Best Service	Voice Spectral	Track 7 - Shouts Part 1 -> TS 0:09 / Sample 3	(m) "aaaaah"	
Best Service	Voice Spectral	Track 7 - Shouts Part 1 -> TS 0:11 / Sample 4	(m) "babuh"	
Best Service	Voice Spectral	Track 7 - Shouts Part 1 -> TS 0:13 / Sample 5	(m) "bubudedeldubabab"	
Best Service	Voice Spectral	Track 7 - Shouts Part 1 -> TS 0:16 / Sample 6	(f) wild cat	
Best Service	Voice Spectral	Track 7 - Shouts Part 1 -> TS 0:18 / Sample 7	(f) "Mama sing it now"	
Best Service	Voice Spectral	Track 7 - Shouts Part 1 -> TS 0:21 / Sample 8	(ms) "Tah"	
Best Service	Voice Spectral	Track 7 - Shouts Part 1 -> TS 0:22 / Sample 9	(ms) "Huah"	
Best Service	Voice Spectral	Track 7 - Shouts Part 1 -> TS 0:24 / Sample 10	(ms) "Uh!"	
Best Service	Voice Spectral	Track 8 - Shouts Part 1 -> TS 0:00 / Sample 1	(ms, fs) "Heyahumba...."	
Best Service	Voice Spectral	Track 8 - Shouts Part 1 -> TS 0:12 / Sample 2	crowd in Bierzelt at Oktoberfest	
Best Service	Voice Spectral	Track 8 - Shouts Part 1 -> TS 0:24 / Sample 3	(m) "Stereo"	
Best Service	Voice Spectral	Track 8 - Shouts Part 1 -> TS 0:26 / Sample 4	(m) "Dance"	
Best Service	Voice Spectral	Track 8 - Shouts Part 1 -> TS 0:28 / Sample 5	(ms) "House"	
Best Service	Voice Spectral	Track 8 - Shouts Part 1 -> TS 0:30 / Sample 6	(ms) "Trance dance"	
Best Service	Voice Spectral	Track 8 - Shouts Part 1 -> TS 0:32 / Sample 7	(m) "I'm a star"	
Best Service	Voice Spectral	Track 8 - Shouts Part 1 -> TS 0:35 / Sample 8	(m) "Dance music!"	
Best Service	Voice Spectral	Track 8 - Shouts Part 1 -> TS 0:37 / Sample 9	(m) "Ah Baby!"	
Best Service	Voice Spectral	Track 8 - Shouts Part 1 -> TS 0:39 / Sample 10	(m) "No"	
Best Service	Voice Spectral	Track 8 - Shouts Part 1 -> TS 0:40 / Sample 11	(m) "Hit me!"	
Best Service	Voice Spectral	Track 8 - Shouts Part 1 -> TS 0:43 / Sample 12	(m) "Come on"	
Best Service	Voice Spectral	Track 9 - Shouts Part 1 -> TS 0:00 / Sample 1	(m) "Check it out"	
Best Service	Voice Spectral	Track 9 - Shouts Part 1 -> TS 0:02 / Sample 2	(m) "It's party time"	
Best Service	Voice Spectral	Track 9 - Shouts Part 1 -> TS 0:04 / Sample 3	(m) "On the dance floor"	
Best Service	Voice Spectral	Track 9 - Shouts Part 1 -> TS 0:06 / Sample 4	(f) "Ooooaah!"	
Best Service	Voice Spectral	Track 9 - Shouts Part 1 -> TS 0:08 / Sample 5	(f) "Well, I don't want no more"	
Best Service	Voice Spectral	Track 9 - Shouts Part 1 -> TS 0:12 / Sample 6	(m) "Black out"	
Best Service	Voice Spectral	Track 9 - Shouts Part 1 -> TS 0:13 / Sample 7	(m) "Crasy"	
Best Service	Voice Spectral	Track 9 - Shouts Part 1 -> TS 0:16 / Sample 8	(f) "nnnyaauu"	
Best Service	Voice Spectral	Track 9 - Shouts Part 1 -> TS 0:18 / Sample 9	(f) "In the hell no way"	
