Company/Manufacturer	Product	Path/Bank	Program	Notes
				
Table of Contents				
				
JUMP TO:	VFX / VFX-SD	TS-10/TS-12		
(Click the cell, and click the	VPC-100	MR-61 / MR-Rack		
hyperlink that comes up.)	VPC-101	EXP-1 THE REAL WORLD		
	VPC-102	EXP-2 MR-RACK DRUM EXPANDER		
	VPC-103	EXP-3 URBAN DANCE PROJECT		
	VPC-104	EXP-4 THE PERFECT PIANO		
	VPC-105			
				
				
to-do: add performances to mr-rack, add presets to vpc carts, add performances and waves to EXP boards, add more products				
VFX		(Released: 1989)		
Ensoniq	VFX	Sounds -> ROM0	PLAY-1-NOTE	
Ensoniq	VFX	Sounds -> ROM0	TRANS-TINE	
Ensoniq	VFX	Sounds -> ROM0	SWELLSTRNGS	
Ensoniq	VFX	Sounds -> ROM0	BIG-MONEY	
Ensoniq	VFX	Sounds -> ROM0	RITUALS	
Ensoniq	VFX	Sounds -> ROM0	DRAWBARS-1	
Ensoniq	VFX	Sounds -> ROM1	SYMPHONY	
Ensoniq	VFX	Sounds -> ROM1	DIGIPIANO-1	
Ensoniq	VFX	Sounds -> ROM1	ALTO-SAX	
Ensoniq	VFX	Sounds -> ROM1	AMEN-CHOIR	
Ensoniq	VFX	Sounds -> ROM1	STARBRASS	
Ensoniq	VFX	Sounds -> ROM1	SMAK-BASS	
Ensoniq	VFX	Sounds -> ROM2	AFRIQUE	
Ensoniq	VFX	Sounds -> ROM2	BEBOP-BASS	
Ensoniq	VFX	Sounds -> ROM2	FRENCHORN	
Ensoniq	VFX	Sounds -> ROM2	IT MONSTAH	
Ensoniq	VFX	Sounds -> ROM2	PASSION	
Ensoniq	VFX	Sounds -> ROM2	PIANO-HI	
Ensoniq	VFX	Sounds -> ROM3	TOP-FORTY	
Ensoniq	VFX	Sounds -> ROM3	JAMMASTER	
Ensoniq	VFX	Sounds -> ROM3	STRUM-ME	
Ensoniq	VFX	Sounds -> ROM3	NASTY-ORGAN	
Ensoniq	VFX	Sounds -> ROM3	MY-DESIRE	
Ensoniq	VFX	Sounds -> ROM3	TUBULAR HIT	
Ensoniq	VFX	Sounds -> ROM4	FUNKYCLAV	
Ensoniq	VFX	Sounds -> ROM4	EL-ENCANTO	
Ensoniq	VFX	Sounds -> ROM4	SOLOTRUMPET	
Ensoniq	VFX	Sounds -> ROM4	DRONE-WEST	
Ensoniq	VFX	Sounds -> ROM4	SPRINGTIDE	
Ensoniq	VFX	Sounds -> ROM4	GUIT-ECHO	
Ensoniq	VFX	Sounds -> ROM5	COOL-FLUTES	
Ensoniq	VFX	Sounds -> ROM5	TRANSVOX	
Ensoniq	VFX	Sounds -> ROM5	ELEC-BASS	
Ensoniq	VFX	Sounds -> ROM5	STUDIO-CITY	
Ensoniq	VFX	Sounds -> ROM5	ITS-A-SYNTH	
Ensoniq	VFX	Sounds -> ROM5	WOODY-PERC	
Ensoniq	VFX	Sounds -> ROM6	SMOOTHBUB	
Ensoniq	VFX	Sounds -> ROM6	WIDEPUNCH	
Ensoniq	VFX	Sounds -> ROM6	MANDOLIN	
Ensoniq	VFX	Sounds -> ROM6	REZ-STRINGS	
Ensoniq	VFX	Sounds -> ROM6	CLASSIC-PNO	
Ensoniq	VFX	Sounds -> ROM6	FLUGEL-STRG	
Ensoniq	VFX	Sounds -> ROM7	GATED-DRUMS	
Ensoniq	VFX	Sounds -> ROM7	MALLET+FLTS	
Ensoniq	VFX	Sounds -> ROM7	HARPSICHORD	
Ensoniq	VFX	Sounds -> ROM7	BETTERBELLS	
Ensoniq	VFX	Sounds -> ROM7	CARIBE	
Ensoniq	VFX	Sounds -> ROM7	HEAVENSGATE	
Ensoniq	VFX	Sounds -> ROM8	HOLD-ON	
Ensoniq	VFX	Sounds -> ROM8	ETHERIUM	
Ensoniq	VFX	Sounds -> ROM8	DOUBLE-REED	
Ensoniq	VFX	Sounds -> ROM8	FOUR-SPLITS	
Ensoniq	VFX	Sounds -> ROM8	ENCHANTED	
Ensoniq	VFX	Sounds -> ROM8	RACKSTRINGS	
Ensoniq	VFX	Sounds -> ROM9	DRUMSNSTUFF	
Ensoniq	VFX	Sounds -> ROM9	MAGIC-STRGS	
Ensoniq	VFX	Sounds -> ROM9	12-STRING	
Ensoniq	VFX	Sounds -> ROM9	NIGHT-MOODS	
Ensoniq	VFX	Sounds -> ROM9	THE-KINGDOM	
Ensoniq	VFX	Sounds -> ROM9	SUPERWAVE	
Ensoniq	VFX	Presets -> ROM0 BANK-A	PSET  SMAK-BASS   FUNKYCLAV    PIANO-HI	
Ensoniq	VFX	Presets -> ROM1 BANK-A	PSET DOUBLE-REED  ENCHANTED   ETHERIUM	
Ensoniq	VFX	Presets -> ROM2 BANK-A	PSET  STARBRASS    ALTO-SAX  SOLOTRUMPET	
Ensoniq	VFX	Presets -> ROM3 BANK-A	PSET  ELEC-BASS  ITS-A-SYNTH NASTY-ORGAN	
Ensoniq	VFX	Presets -> ROM4 BANK-A	PSET  JAMMASTER   WIDEPUNCH   STARBRASS	
Ensoniq	VFX	Presets -> ROM5 BANK-A	PSET SWELLSTRNGS  FRENCHORN  DOUBLE-REED	
Ensoniq	VFX	Presets -> ROM6 BANK-A	PSET AMEN-CHOIR  SWELLSTRNGS COOL-FLUTES	
Ensoniq	VFX	Presets -> ROM7 BANK-A	PSET AMEN-CHOIR  TRANS-TINE  DIGIPIANO-1	
Ensoniq	VFX	Presets -> ROM8 BANK-A	PSET   AFRIQUE     ALTO-SAX  FLUGEL-STRG	
Ensoniq	VFX	Presets -> ROM9 BANK-A	PSET  BIG-MONEY   STRUM-ME    MY-DESIRE	
Ensoniq	VFX	Presets -> ROM0 BANK-B	PSET HARPSICHORD  FRENCHORN    PIANO-HI	
Ensoniq	VFX	Presets -> ROM1 BANK-B	PSET DRONE-WEST  TUBULAR HIT RACKSTRINGS	
Ensoniq	VFX	Presets -> ROM2 BANK-B	PSET   PIANO-HI  SWELLSTRNGS DIGIPIANO-1	
Ensoniq	VFX	Presets -> ROM3 BANK-B	PSET  SMAK-BASS   BIG-MONEY  SWELLSTRNGS	
Ensoniq	VFX	Presets -> ROM4 BANK-B	PSET  BEBOP-BASS   ALTO-SAX  SOLOTRUMPET	
Ensoniq	VFX	Presets -> ROM5 BANK-B	PSET TRANS-TINE    PASSION    12-STRING	
Ensoniq	VFX	Presets -> ROM6 BANK-B	PSET  ELEC-BASS   SMAK-BASS  DRAWBARS-1	
Ensoniq	VFX	Presets -> ROM7 BANK-B	PSET   RITUALS   MAGIC-STRGS THE-KINGDOM	
Ensoniq	VFX	Presets -> ROM8 BANK-B	PSET SPRINGTIDE   STRUM-ME    STRUM-ME	
Ensoniq	VFX	Presets -> ROM9 BANK-B	PSET   AFRIQUE   MALLET+FLTS   CARIBE	
Ensoniq	VFX	Wave -> STRING-SOUND	STRINGS	
Ensoniq	VFX	Wave -> STRING-SOUND	PIZZI-STR	
Ensoniq	VFX	Wave -> STRING-SOUND	GRAND-PNO	
Ensoniq	VFX	Wave -> STRING-SOUND	PIANO.VAR	
Ensoniq	VFX	Wave -> STRING-SOUND	DIGIPIANO	
Ensoniq	VFX	Wave -> STRING-SOUND	CLAVPIANO	
Ensoniq	VFX	Wave -> STRING-SOUND	ACOUS-GTR	
Ensoniq	VFX	Wave -> STRING-SOUND	GUIT.VAR1	
Ensoniq	VFX	Wave -> STRING-SOUND	GUIT.VAR2	
Ensoniq	VFX	Wave -> STRING-SOUND	GTR-HARMO	
Ensoniq	VFX	Wave -> STRING-SOUND	EL-GUITAR	
Ensoniq	VFX	Wave -> STRING-SOUND	PLUCK-GTR	
Ensoniq	VFX	Wave -> STRING-SOUND	CHUKKA-GT	
Ensoniq	VFX	Wave -> STRING-SOUND	CRUNCH-GT	
Ensoniq	VFX	Wave -> STRING-SOUND	CRUNCH-LP	
Ensoniq	VFX	Wave -> BRASS-SOUND	UNI-BRASS	
Ensoniq	VFX	Wave -> BRASS-SOUND	TRUMPET	
Ensoniq	VFX	Wave -> BRASS-SOUND	TRUMP.VAR	
Ensoniq	VFX	Wave -> BRASS-SOUND	FRENCHORN	
Ensoniq	VFX	Wave -> BRASS-SOUND	FHORN.VAR	
Ensoniq	VFX	Wave -> BRASS-SOUND	SAXOPHONE	
Ensoniq	VFX	Wave -> BRASS-SOUND	SAX.VAR-1	
Ensoniq	VFX	Wave -> BRASS-SOUND	SAX.VAR-2	
Ensoniq	VFX	Wave -> BASS-SOUND	PICK-BASS	
Ensoniq	VFX	Wave -> BASS-SOUND	POP-BASS	
Ensoniq	VFX	Wave -> BASS-SOUND	PLUCKBASS	
Ensoniq	VFX	Wave -> BASS-SOUND	DOUBLBASS	
Ensoniq	VFX	Wave -> BASS-SOUND	SYNBASS-1	
Ensoniq	VFX	Wave -> BASS-SOUND	SYNBASS-2	
Ensoniq	VFX	Wave -> BREATH-SOUND	WOODFLUTE	
Ensoniq	VFX	Wave -> BREATH-SOUND	CHIFFLUTE	
Ensoniq	VFX	Wave -> BREATH-SOUND	OCARINA	
Ensoniq	VFX	Wave -> BREATH-SOUND	VOX-OOOHS	
Ensoniq	VFX	Wave -> BREATH-SOUND	VOCAL-PAD	
Ensoniq	VFX	Wave -> TUNED-PERCUS	MARIMBA	
Ensoniq	VFX	Wave -> TUNED-PERCUS	KALIMBA	
Ensoniq	VFX	Wave -> TUNED-PERCUS	STEELDRUM	
Ensoniq	VFX	Wave -> TUNED-PERCUS	DOORBELL	
Ensoniq	VFX	Wave -> TUNED-PERCUS	POTLID-HT	
Ensoniq	VFX	Wave -> TUNED-PERCUS	SYN-PLUCK	
Ensoniq	VFX	Wave -> TUNED-PERCUS	PLINKHORN	
Ensoniq	VFX	Wave -> TUNED-PERCUS	FLUTEDRUM	
Ensoniq	VFX	Wave -> TUNED-PERCUS	PNO-PING	
Ensoniq	VFX	Wave -> TUNED-PERCUS	ORCH-HIT	
Ensoniq	VFX	Wave -> TUNED-PERCUS	KAGONG	
Ensoniq	VFX	Wave -> TUNED-PERCUS	RACK-BELL	
Ensoniq	VFX	Wave -> TUNED-PERCUS	CRASH-CYM	
Ensoniq	VFX	Wave -> PERCUSSION	WOODY-HIT	
Ensoniq	VFX	Wave -> PERCUSSION	WOODBLOCK	
Ensoniq	VFX	Wave -> PERCUSSION	TEMPL-BLK	
Ensoniq	VFX	Wave -> PERCUSSION	DINKY-HIT	
Ensoniq	VFX	Wave -> PERCUSSION	TOYHAMMER	
Ensoniq	VFX	Wave -> PERCUSSION	AGOGO-BEL	
Ensoniq	VFX	Wave -> PERCUSSION	SLINKYPOP	
Ensoniq	VFX	Wave -> PERCUSSION	DUCT-TAPE	
Ensoniq	VFX	Wave -> PERCUSSION	STEAMDRUM	
Ensoniq	VFX	Wave -> PERCUSSION	BIG-BLAST	
Ensoniq	VFX	Wave -> PERCUSSION	SPRAY-CAN	
Ensoniq	VFX	Wave -> PERCUSSION	METALDINK	
Ensoniq	VFX	Wave -> PERCUSSION	VOCALPERC	
Ensoniq	VFX	Wave -> PERCUSSION	ANVIL-HIT	
Ensoniq	VFX	Wave -> PERCUSSION	KICK-DRUM	
Ensoniq	VFX	Wave -> PERCUSSION	SNAREDRUM	
Ensoniq	VFX	Wave -> TRANS-WAVE	SPECTRAL-X	
Ensoniq	VFX	Wave -> TRANS-WAVE	DIGITAL-X	
Ensoniq	VFX	Wave -> TRANS-WAVE	VOCAL-X	
Ensoniq	VFX	Wave -> TRANS-WAVE	DOCTOR-X	
Ensoniq	VFX	Wave -> TRANS-WAVE	INHARM-X	
Ensoniq	VFX	Wave -> TRANS-WAVE	SYNCHRO-X	
