UVI	Asteroid	1 Epic	75 BPM - Under Holy City	
UVI	Asteroid	1 Epic	85 BPM - Steel and Blood	
UVI	Asteroid	1 Epic	88 BPM - Balrok	
UVI	Asteroid	1 Epic	90 BPM - Miles	
UVI	Asteroid	1 Epic	90 BPM - Run Forest	
UVI	Asteroid	1 Epic	90 BPM - Strike	
UVI	Asteroid	1 Epic	95 BPM - Cardiac	
UVI	Asteroid	1 Epic	100 BPM - Formulatron	
UVI	Asteroid	1 Epic	100 BPM - From the North	
UVI	Asteroid	1 Epic	100 BPM - Heavy Artillery	
UVI	Asteroid	1 Epic	100 BPM - Miner	
UVI	Asteroid	1 Epic	100 BPM - Secret Place	
UVI	Asteroid	1 Epic	100 BPM - Strings Aim	
UVI	Asteroid	1 Epic	105 BPM - Triplets In Action	
UVI	Asteroid	1 Epic	105 BPM - Vizyr	
UVI	Asteroid	1 Epic	110 BPM - Blockblaster	
UVI	Asteroid	1 Epic	110 BPM - Gladiators Arena	
UVI	Asteroid	1 Epic	110 BPM - Tenno	
UVI	Asteroid	1 Epic	115 BPM - Bellicose	
UVI	Asteroid	1 Epic	115 BPM - Freke	
UVI	Asteroid	1 Epic	115 BPM - Holmgang	
UVI	Asteroid	1 Epic	115 BPM - Imperial	
UVI	Asteroid	1 Epic	120 BPM - Black Hole	
UVI	Asteroid	1 Epic	120 BPM - Fight Back	
UVI	Asteroid	1 Epic	120 BPM - No Bodies	
UVI	Asteroid	1 Epic	120 BPM - Still Wasser	
UVI	Asteroid	1 Epic	120 BPM - The Game Is On	
UVI	Asteroid	1 Epic	120 BPM - The Giant	
UVI	Asteroid	1 Epic	120 BPM - Unstoppable	
UVI	Asteroid	1 Epic	120 BPM - Vatenguerre	
UVI	Asteroid	1 Epic	120 BPM - Venise Escape	
UVI	Asteroid	1 Epic	125 BPM - Boston	
UVI	Asteroid	1 Epic	125 BPM - Grace Kelly	
UVI	Asteroid	1 Epic	125 BPM - Hunters Brotherhood	
UVI	Asteroid	1 Epic	125 BPM - Start Ending	
UVI	Asteroid	1 Epic	130 BPM - Teaser Rules	
UVI	Asteroid	1 Epic	140 BPM - Direction	
UVI	Asteroid	1 Epic	140 BPM - Enlarge	
UVI	Asteroid	1 Epic	140 BPM - Preparing For Battle	
UVI	Asteroid	1 Epic	140 BPM - The Final Step	
UVI	Asteroid	1 Epic	145 BPM - Assault On The Ship	
UVI	Asteroid	1 Epic	145 BPM - Treasure Quest	
UVI	Asteroid	1 Epic	150 BPM - The Dark Kit	
UVI	Asteroid	1 Epic	150 BPM - Trailer's Fuel	
UVI	Asteroid	1 Epic	150 BPM - Water Is Missing	
UVI	Asteroid	1 Epic	155 BPM - ScarRith	
UVI	Asteroid	1 Epic	160 BPM - Ghost City	
UVI	Asteroid	1 Epic	160 BPM - Parkour Scene	
UVI	Asteroid	1 Epic	160 BPM - Speed Impact	
UVI	Asteroid	1 Epic	170 BPM - Sky Approach	
UVI	Asteroid	2 Augmented Orchestral	55 BPM - Classic Waltz	
UVI	Asteroid	2 Augmented Orchestral	60 BPM - Summer Rite	
UVI	Asteroid	2 Augmented Orchestral	65 BPM - Taikologie 1	
UVI	Asteroid	2 Augmented Orchestral	70 BPM - Gong Waiting Room	
UVI	Asteroid	2 Augmented Orchestral	80 BPM - Clock Stress	
UVI	Asteroid	2 Augmented Orchestral	85 BPM - Potence	
UVI	Asteroid	2 Augmented Orchestral	88 BPM - Subtile	
UVI	Asteroid	2 Augmented Orchestral	90 BPM - Boletaria	
UVI	Asteroid	2 Augmented Orchestral	90 BPM - Complex Rhythm	
UVI	Asteroid	2 Augmented Orchestral	90 BPM - Dia de Muertos	
UVI	Asteroid	2 Augmented Orchestral	90 BPM - Lakes of Connemara	
UVI	Asteroid	2 Augmented Orchestral	90 BPM - Niala Entrance	
UVI	Asteroid	2 Augmented Orchestral	90 BPM - Orleans Carnival	
UVI	Asteroid	2 Augmented Orchestral	100 BPM - Ancient War	
UVI	Asteroid	2 Augmented Orchestral	100 BPM - Daimon	
UVI	Asteroid	2 Augmented Orchestral	100 BPM - Distant Knocks	
UVI	Asteroid	2 Augmented Orchestral	100 BPM - Military Scene	
UVI	Asteroid	2 Augmented Orchestral	100 BPM - War Zone	
UVI	Asteroid	2 Augmented Orchestral	105 BPM - Imperial May	
UVI	Asteroid	2 Augmented Orchestral	105 BPM - Small Witches	
UVI	Asteroid	2 Augmented Orchestral	110 BPM - Eternal Material	
